,timepoint,time (s),index range around maximum,values range around maximum,max parabola,deviation (pixel),deviation (nm),threshold (nm),thresholded deviation
0,308.0,75.75,"(26, 27, 28, 29, 30, 31, 32)",[2991 3800 4647 5124 4560 3511 2732],28.889088298636256,-1.3165191009412567,-135.8647712171377,480.1736180008088,True
0,309.0,76.0,"(26, 27, 28, 29, 30, 31, 32)",[2882 3688 4639 5187 4675 3676 2811],28.985092707045954,-1.2205146925315589,-125.95711626925687,480.1736180008088,True
0,310.0,76.25,"(26, 27, 28, 29, 30, 31, 32)",[2971 3778 4608 4974 4478 3563 2869],28.92764843488938,-1.277958964688132,-131.88536515581524,480.1736180008088,True
0,311.0,76.5,"(26, 27, 28, 29, 30, 31, 32)",[2687 3525 4481 5038 4593 3689 3083],29.131828978622565,-1.0737784209549481,-110.81393304255064,480.1736180008088,True
0,312.0,76.75,"(26, 27, 28, 29, 30, 31, 32)",[2766 3406 4210 4828 4627 3807 3070],29.192062729075523,-1.0135446705019895,-104.5978099958053,480.1736180008088,True
0,313.0,77.0,"(26, 27, 28, 29, 30, 31, 32)",[2701 3382 4186 4857 4663 3775 3086],29.212852112676295,-0.9927552869012182,-102.45234560820572,480.1736180008088,True
0,314.0,77.25,"(26, 27, 28, 29, 30, 31, 32)",[2807 3473 4329 4850 4550 3790 3181],29.184226874573145,-1.0213805250043677,-105.40647018045075,480.1736180008088,True
0,315.0,77.5,"(26, 27, 28, 29, 30, 31, 32)",[2696 3443 4257 4768 4614 3941 3293],29.299618805591102,-0.905988593986411,-93.49802289939761,480.1736180008088,True
0,316.0,77.75,"(26, 27, 28, 29, 30, 31, 32)",[2691 3496 4487 4978 4583 3810 3267],29.21220863143341,-0.9933987681441039,-102.51875287247151,480.1736180008088,True
0,317.0,78.0,"(26, 27, 28, 29, 30, 31, 32)",[2744 3446 4257 4807 4367 3694 3227],29.20219744178443,-1.0034099577930817,-103.55190764424603,480.1736180008088,True
0,318.0,78.25,"(26, 27, 28, 29, 30, 31, 32)",[2765 3560 4355 4731 4304 3539 3040],29.06916099773265,-1.1364464018448643,-117.28126867039,480.1736180008088,True
0,319.0,78.5,"(26, 27, 28, 29, 30, 31, 32)",[2871 3672 4538 4810 4194 3466 2921],28.944828841952152,-1.2607785576253612,-130.11234714693728,480.1736180008088,True
0,320.0,78.75,"(26, 27, 28, 29, 30, 31, 32)",[2898 3668 4474 4692 4060 3409 2894],28.908111615834095,-1.2974957837434182,-133.90156488232077,480.1736180008088,True
0,321.0,79.0,"(26, 27, 28, 29, 30, 31, 32)",[2952 3620 4327 4741 4277 3462 2899],28.949262289801137,-1.256345109776376,-129.654815328922,480.1736180008088,True
0,322.0,79.25,"(26, 27, 28, 29, 30, 31, 32)",[3030 3819 4503 4757 4219 3336 2712],28.799441883038313,-1.4061655165392004,-145.11628130684548,480.1736180008088,True
0,323.0,79.5,"(26, 27, 28, 29, 30, 31, 32)",[2889 3695 4500 4860 4242 3278 2703],28.86021687563559,-1.3453905239419228,-138.84430207080644,480.1736180008088,True
0,324.0,79.75,"(26, 27, 28, 29, 30, 31, 32)",[2744 3525 4332 4643 4129 3202 2672],28.905333333333555,-1.3002740662439578,-134.18828363637644,480.1736180008088,True
0,325.0,80.0,"(26, 27, 28, 29, 30, 31, 32)",[2786 3570 4301 4632 4220 3355 2708],28.932765778232568,-1.272841621344945,-131.35725532279832,480.1736180008088,True
0,326.0,80.25,"(26, 27, 28, 29, 30, 31, 32)",[2927 3835 4606 4750 4008 3133 2626],28.744832230485653,-1.4607751690918604,-150.75199745028002,480.1736180008088,True
0,327.0,80.5,"(25, 26, 27, 28, 29, 30, 31)",[2344 3004 3956 4806 4742 3826 2967],28.34368171401191,-1.861925685565602,-192.15073075037012,480.1736180008088,True
0,328.0,80.75,"(25, 26, 27, 28, 29, 30, 31)",[2400 3095 4001 4688 4470 3559 2825],28.222172949002495,-1.983434450575018,-204.69043529934186,480.1736180008088,True
0,329.0,81.0,"(25, 26, 27, 28, 29, 30, 31)",[2425 3094 3944 4646 4619 3775 2952],28.312111801242512,-1.8934955983350008,-195.40874574817207,480.1736180008088,True
0,330.0,81.25,"(25, 26, 27, 28, 29, 30, 31)",[2364 3090 3966 4644 4577 3798 2950],28.321944995747383,-1.8836624038301295,-194.39396007526938,480.1736180008088,True
0,331.0,81.5,"(25, 26, 27, 28, 29, 30, 31)",[2382 3069 3989 4619 4583 3771 2848],28.282341203857943,-1.9232661957195702,-198.48107139825964,480.1736180008088,True
0,332.0,81.75,"(25, 26, 27, 28, 29, 30, 31)",[2512 3191 3999 4605 4479 3585 2719],28.160093790609917,-2.045513608967596,-211.0970044454559,480.1736180008088,True
0,333.0,82.0,"(25, 26, 27, 28, 29, 30, 31)",[2501 3178 3928 4473 4440 3644 2829],28.222806802887828,-1.9828005966896853,-204.62502157837554,480.1736180008088,True
0,334.0,82.25,"(26, 27, 28, 29, 30, 31, 32)",[3085 3893 4596 4604 3836 3000 2487],28.58932626797901,-1.6162811315985017,-166.80021278096538,480.1736180008088,True
0,335.0,82.5,"(26, 27, 28, 29, 30, 31, 32)",[2813 3573 4418 4844 4150 3181 2544],28.847581306368074,-1.358026093209439,-140.1482928192141,480.1736180008088,True
0,336.0,82.75,"(26, 27, 28, 29, 30, 31, 32)",[2862 3646 4531 4876 4078 3060 2467],28.77443005458653,-1.4311773449909815,-147.69750200306927,480.1736180008088,True
0,337.0,83.0,"(26, 27, 28, 29, 30, 31, 32)",[2740 3497 4354 4686 3952 2997 2406],28.798906981931946,-1.4067004176455669,-145.17148310102252,480.1736180008088,True
0,338.0,83.25,"(26, 27, 28, 29, 30, 31, 32)",[2624 3328 4232 4688 4167 3313 2495],28.960608041843955,-1.2449993577335583,-128.4839337181032,480.1736180008088,True
0,339.0,83.5,"(26, 27, 28, 29, 30, 31, 32)",[2697 3468 4426 4849 4246 3190 2444],28.886207946415198,-1.3193994531623154,-136.16202356635097,480.1736180008088,True
0,340.0,83.75,"(26, 27, 28, 29, 30, 31, 32)",[2654 3381 4281 4683 4174 3265 2479],28.92968750000022,-1.2759198995772927,-131.6749336363766,480.1736180008088,True
0,341.0,84.0,"(26, 27, 28, 29, 30, 31, 32)",[2558 3234 4120 4726 4252 3204 2449],28.97985251514375,-1.225754884433762,-126.49790407356423,480.1736180008088,True
0,342.0,84.25,"(26, 27, 28, 29, 30, 31, 32)",[2531 3177 4111 4872 4581 3558 2662],29.124368590234432,-1.0812388093430805,-111.58384512420591,480.1736180008088,True
0,343.0,84.5,"(26, 27, 28, 29, 30, 31, 32)",[2492 3221 4028 4797 4739 3672 2850],29.214628041962005,-0.9909793576155081,-102.26906970592044,480.1736180008088,True
0,344.0,84.75,"(26, 27, 28, 29, 30, 31, 32)",[2383 3085 4066 4894 4648 3633 2744],29.206219190360244,-0.999388209217269,-103.13686319122216,480.1736180008088,True
0,345.0,85.0,"(26, 27, 28, 29, 30, 31, 32)",[2343 2973 3894 4808 4808 3929 2952],29.370010072629217,-0.8355973269482959,-86.23364414106415,480.1736180008088,True
0,346.0,85.25,"(27, 28, 29, 30, 31, 32, 33)",[2800 3704 4665 4772 3998 3055 2337],29.740563118812016,-0.46504428076549686,-47.99256977499928,480.1736180008088,True
0,347.0,85.5,"(27, 28, 29, 30, 31, 32, 33)",[2789 3670 4799 5118 4311 3315 2596],29.872323609714186,-0.3332837898633265,-34.394887113895294,480.1736180008088,True
0,348.0,85.75,"(27, 28, 29, 30, 31, 32, 33)",[2633 3504 4552 5021 4469 3445 2724],30.005303997642812,-0.20030340193470053,-20.671311079661095,480.1736180008088,True
0,349.0,86.0,"(27, 28, 29, 30, 31, 32, 33)",[2683 3410 4391 4761 4269 3463 2770],30.020693732755376,-0.18491366682213695,-19.083090416044534,480.1736180008088,True
0,350.0,86.25,"(27, 28, 29, 30, 31, 32, 33)",[2546 3298 4279 4798 4428 3448 2619],30.05141625615779,-0.15419114341972318,-15.912526000915431,480.1736180008088,True
0,351.0,86.5,"(27, 28, 29, 30, 31, 32, 33)",[2576 3309 4251 4726 4377 3552 2810],30.110370702206446,-0.09523669737106744,-9.82842716869416,480.1736180008088,True
0,352.0,86.75,"(27, 28, 29, 30, 31, 32, 33)",[2581 3357 4275 4859 4554 3653 2904],30.149205319494154,-0.056402080083358896,-5.820694664602638,480.1736180008088,True
0,353.0,87.0,"(27, 28, 29, 30, 31, 32, 33)",[2660 3376 4402 4946 4544 3794 3031],30.172648208289917,-0.0329591912875955,-3.4013885408798554,480.1736180008088,True
0,354.0,87.25,"(27, 28, 29, 30, 31, 32, 33)",[2628 3283 4319 4783 4320 3612 2889],30.123854786990535,-0.0817526125869783,-8.43686961897616,480.1736180008088,True
0,355.0,87.5,"(27, 28, 29, 30, 31, 32, 33)",[2638 3259 4196 4764 4537 3892 3117],30.277063106796298,0.07145570721878514,7.374228984978626,480.1736180008088,True
0,356.0,87.75,"(27, 28, 29, 30, 31, 32, 33)",[2529 3214 4185 4908 4734 3909 3210],30.337572058325026,0.1319646587475134,13.618752782743382,480.1736180008088,True
0,357.0,88.0,"(27, 28, 29, 30, 31, 32, 33)",[2559 3116 3993 4763 4646 4007 3224],30.413915535069325,0.20830813549181215,21.497399582755016,480.1736180008088,True
0,358.0,88.25,"(27, 28, 29, 30, 31, 32, 33)",[2466 3114 4078 4781 4694 4103 3314],30.465961305925212,0.2603539063476994,26.86852313508258,480.1736180008088,True
0,359.0,88.5,"(28, 29, 30, 31, 32, 33, 34)",[3069 3992 4821 4832 4131 3368 2691],30.73492867004152,0.5293212704640062,54.62595511188544,480.1736180008088,True
0,360.0,88.75,"(28, 29, 30, 31, 32, 33, 34)",[3009 3939 4791 4809 4046 3264 2704],30.737225002910126,0.531617603332613,54.86293666392566,480.1736180008088,True
0,361.0,89.0,"(27, 28, 29, 30, 31, 32, 33)",[2497 3161 4104 4881 4811 4061 3252],30.40846838621337,0.2028609866358586,20.935253820820606,480.1736180008088,True
0,362.0,89.25,"(27, 28, 29, 30, 31, 32, 33)",[2549 3278 4206 4836 4691 3989 3183],30.328834532374273,0.12322713279676023,12.717040104625656,480.1736180008088,True
0,363.0,89.5,"(27, 28, 29, 30, 31, 32, 33)",[2628 3314 4257 4861 4715 4024 3224],30.32157894736858,0.11597154779106589,11.968263732038,480.1736180008088,True
0,364.0,89.75,"(27, 28, 29, 30, 31, 32, 33)",[2716 3353 4273 4970 4859 4192 3402],30.388529306005204,0.18292190642769057,18.87754074333767,480.1736180008088,True
0,365.0,90.0,"(27, 28, 29, 30, 31, 32, 33)",[2554 3257 4293 4885 4808 4129 3307],30.386418063633435,0.1808106640559224,18.659660530571188,480.1736180008088,True
0,366.0,90.25,"(27, 28, 29, 30, 31, 32, 33)",[2646 3352 4370 5009 4808 4064 3233],30.299009628610897,0.09340222903338358,9.639110036245185,480.1736180008088,True
0,367.0,90.5,"(27, 28, 29, 30, 31, 32, 33)",[2547 3180 4226 5070 4947 4152 3326],30.40701963762631,0.20141223804879615,20.785742966635762,480.1736180008088,True
0,368.0,90.75,"(27, 28, 29, 30, 31, 32, 33)",[2509 3237 4209 4993 4933 4192 3405],30.447778774960913,0.24217137538339983,24.992085939566863,480.1736180008088,True
0,369.0,91.0,"(28, 29, 30, 31, 32, 33, 34)",[3190 4119 4816 4871 4156 3268 2619],30.647796024200623,0.44218862462311037,45.63386606110499,480.1736180008088,True
0,370.0,91.25,"(28, 29, 30, 31, 32, 33, 34)",[3168 4032 4743 4744 4103 3268 2490],30.634057129586726,0.4284497300092127,44.21601213695075,480.1736180008088,True
0,371.0,91.5,"(28, 29, 30, 31, 32, 33, 34)",[3257 4084 4798 4871 4225 3465 2822],30.71073152617908,0.5051241266015687,52.12880986528189,480.1736180008088,True
0,372.0,91.75,"(27, 28, 29, 30, 31, 32, 33)",[2528 3099 3935 4760 4741 4163 3379],30.529871885662967,0.324264486085454,33.46409496401885,480.1736180008088,True
0,373.0,92.0,"(28, 29, 30, 31, 32, 33, 34)",[3058 3867 4685 4815 4201 3514 2887],30.84224664978706,0.6366392502095479,65.70117062162535,480.1736180008088,True
0,374.0,92.25,"(28, 29, 30, 31, 32, 33, 34)",[3106 3956 4720 5034 4494 3791 3229],30.98258088554939,0.776973485971876,80.1836637522976,480.1736180008088,True
0,375.0,92.5,"(28, 29, 30, 31, 32, 33, 34)",[3024 3835 4493 4933 4689 4066 3612],31.257696127110364,1.0520887275328512,108.57555668139024,480.1736180008088,True
0,376.0,92.75,"(28, 29, 30, 31, 32, 33, 34)",[2908 3783 4618 4930 4755 4192 3437],31.236626535931627,1.0310191363541144,106.4011748717446,480.1736180008088,True
0,377.0,93.0,"(28, 29, 30, 31, 32, 33, 34)",[2933 3708 4480 5015 4920 4399 3765],31.438524035206655,1.2329166356291417,127.23699679692743,480.1736180008088,True
0,378.0,93.25,"(29, 30, 31, 32, 33, 34, 35)",[3502 4522 5192 5217 4696 3958 3096],31.75698324022367,1.5513758406461555,160.10198675468325,480.1736180008088,True
0,379.0,93.5,"(29, 30, 31, 32, 33, 34, 35)",[3377 4328 5240 5351 4652 3663 2634],31.704137931034698,1.4985305314571846,154.64835084638145,480.1736180008088,True
0,380.0,93.75,"(29, 30, 31, 32, 33, 34, 35)",[3356 4357 5254 5323 4507 3313 2436],31.611727966690026,1.406120567112513,145.11164252601134,480.1736180008088,True
0,381.0,94.0,"(28, 29, 30, 31, 32, 33, 34)",[2591 3299 4336 5173 5128 4249 3124],31.313837827295483,1.1082304277179702,114.36938014049453,480.1736180008088,True
0,382.0,94.25,"(28, 29, 30, 31, 32, 33, 34)",[2718 3502 4517 5176 5068 4155 3005],31.19559585492241,0.9899884553448963,102.1668085915933,480.1736180008088,True
0,383.0,94.5,"(28, 29, 30, 31, 32, 33, 34)",[2639 3348 4396 5139 4933 3913 2787],31.147877457619344,0.9422700580418315,97.24226998991702,480.1736180008088,True
0,384.0,94.75,"(28, 29, 30, 31, 32, 33, 34)",[2656 3321 4311 5257 5199 4118 2871],31.213953382292694,1.0083459827151806,104.06130541620665,480.1736180008088,True
0,385.0,95.0,"(29, 30, 31, 32, 33, 34, 35)",[3274 4201 5039 5050 4078 2975 2251],31.512044564890324,1.3064371653128113,134.82431546028212,480.1736180008088,True
0,386.0,95.25,"(29, 30, 31, 32, 33, 34, 35)",[3241 4224 5027 5032 4056 2874 2087],31.48403819260282,1.2784307930253078,131.93405784021175,480.1736180008088,True
0,387.0,95.5,"(28, 29, 30, 31, 32, 33, 34)",[2543 3225 4360 5155 4870 3800 2785],31.165159206276094,0.9595518066985811,99.02574645129357,480.1736180008088,True
0,388.0,95.75,"(28, 29, 30, 31, 32, 33, 34)",[2676 3296 4082 4841 4710 3676 2723],31.122352627367423,0.9167452277899102,94.60810750791873,480.1736180008088,True
0,389.0,96.0,"(28, 29, 30, 31, 32, 33, 34)",[2738 3378 4283 4964 4764 3668 2565],31.039693389317566,0.8340859897400534,86.0776741411735,480.1736180008088,True
0,390.0,96.25,"(28, 29, 30, 31, 32, 33, 34)",[2743 3454 4490 5093 4722 3653 2713],31.039077576225512,0.8334701766479995,86.01412223007354,480.1736180008088,True
0,391.0,96.5,"(28, 29, 30, 31, 32, 33, 34)",[2679 3358 4255 5086 4920 3792 2724],31.119976982833162,0.9143695832556489,94.36294099198297,480.1736180008088,True
0,392.0,96.75,"(28, 29, 30, 31, 32, 33, 34)",[2693 3331 4310 4964 4600 3569 2619],31.040747028862594,0.8351396292850808,86.18640974222033,480.1736180008088,True
0,393.0,97.0,"(28, 29, 30, 31, 32, 33, 34)",[2668 3442 4476 5011 4712 3696 2651],31.04946937610063,0.8438619765231188,87.08655597718585,480.1736180008088,True
0,394.0,97.25,"(28, 29, 30, 31, 32, 33, 34)",[2628 3419 4305 4924 4750 3694 2788],31.111849754815353,0.9062423552378398,93.52421106054507,480.1736180008088,True
0,395.0,97.5,"(28, 29, 30, 31, 32, 33, 34)",[2647 3323 4324 5051 4895 3785 2791],31.139833583281057,0.9342261837035437,96.41214215820571,480.1736180008088,True
0,396.0,97.75,"(28, 29, 30, 31, 32, 33, 34)",[2712 3379 4318 5009 4581 3496 2709],31.037293662115463,0.83168626253795,85.83002229391644,480.1736180008088,True
0,397.0,98.0,"(28, 29, 30, 31, 32, 33, 34)",[2730 3516 4493 5165 4748 3585 2808],31.04545015222551,0.8398427526479963,86.67177207327323,480.1736180008088,True
0,398.0,98.25,"(28, 29, 30, 31, 32, 33, 34)",[2722 3560 4512 5010 4513 3550 2828],31.023160340821185,0.8175529412436724,84.371463536347,480.1736180008088,True
0,399.0,98.5,"(28, 29, 30, 31, 32, 33, 34)",[2781 3567 4413 4887 4494 3553 2831],31.016722499862826,0.8111151002853134,83.70707834944434,480.1736180008088,True
0,400.0,98.75,"(28, 29, 30, 31, 32, 33, 34)",[2797 3589 4556 5076 4593 3516 2820],30.996949049120424,0.7913416495429111,81.66645823282842,480.1736180008088,True
0,401.0,99.0,"(28, 29, 30, 31, 32, 33, 34)",[2835 3643 4487 4936 4484 3566 2697],30.954913933779128,0.7493065342016152,77.3284343296067,480.1736180008088,True
0,402.0,99.25,"(28, 29, 30, 31, 32, 33, 34)",[2770 3632 4548 4890 4402 3509 2802],30.976064690027073,0.7704572904495599,79.51119237439458,480.1736180008088,True
0,403.0,99.5,"(28, 29, 30, 31, 32, 33, 34)",[2817 3622 4533 4954 4478 3452 2757],30.954555034511937,0.7489476349344244,77.29139592523259,480.1736180008088,True
0,404.0,99.75,"(28, 29, 30, 31, 32, 33, 34)",[2965 3794 4779 5097 4311 3372 2809],30.85788801362583,0.6522806140483155,67.31535936978617,480.1736180008088,True
0,405.0,100.0,"(28, 29, 30, 31, 32, 33, 34)",[3027 3870 4810 5080 4395 3383 2917],30.858440845457142,0.6528334458796294,67.37241161477776,480.1736180008088,True
0,406.0,100.25,"(28, 29, 30, 31, 32, 33, 34)",[2995 3774 4661 4951 4349 3490 2945],30.90982841134598,0.7042210117684675,72.67560841450585,480.1736180008088,True
0,407.0,100.5,"(28, 29, 30, 31, 32, 33, 34)",[2925 3663 4436 4738 4226 3354 2923],30.920308319531266,0.7147009199537528,73.7571349392273,480.1736180008088,True
0,408.0,100.75,"(28, 29, 30, 31, 32, 33, 34)",[2949 3605 4407 4749 4227 3309 2839],30.8964155909263,0.6908081913487862,71.29140534719474,480.1736180008088,True
0,409.0,101.0,"(28, 29, 30, 31, 32, 33, 34)",[2928 3646 4391 4689 4236 3402 2875],30.922993214697325,0.7173858151198118,74.03421612036458,480.1736180008088,True
0,410.0,101.25,"(28, 29, 30, 31, 32, 33, 34)",[2979 3731 4448 4805 4308 3440 2907],30.91238012205765,0.7067727224801388,72.93894495995032,480.1736180008088,True
0,411.0,101.5,"(28, 29, 30, 31, 32, 33, 34)",[2867 3571 4392 4850 4430 3442 2826],30.97043273375105,0.7648253341735369,78.929974486709,480.1736180008088,True
0,412.0,101.75,"(28, 29, 30, 31, 32, 33, 34)",[2801 3464 4261 4695 4386 3515 2863],31.03777208706799,0.8321646874904758,85.87939574901709,480.1736180008088,True
0,413.0,102.0,"(28, 29, 30, 31, 32, 33, 34)",[2844 3438 4182 4639 4292 3470 2829],31.012393518222115,0.8067861186446024,83.26032744412296,480.1736180008088,True
0,414.0,102.25,"(28, 29, 30, 31, 32, 33, 34)",[2814 3474 4135 4549 4239 3425 2803],30.997341298496803,0.7917338989192899,81.70693836847072,480.1736180008088,True
0,415.0,102.5,"(28, 29, 30, 31, 32, 33, 34)",[2846 3520 4325 4663 4225 3407 2736],30.93997071742325,0.7343633178457374,75.7862944016801,480.1736180008088,True
0,416.0,102.75,"(28, 29, 30, 31, 32, 33, 34)",[2849 3450 4175 4577 4247 3491 2819],31.006301693580273,0.8006942940027599,82.63165114108483,480.1736180008088,True
0,417.0,103.0,"(28, 29, 30, 31, 32, 33, 34)",[2804 3435 4207 4660 4342 3525 2853],31.043307086614288,0.8376996870367748,86.45060770219516,480.1736180008088,True
0,418.0,103.25,"(28, 29, 30, 31, 32, 33, 34)",[2780 3454 4270 4691 4391 3592 2876],31.062397522317482,0.8567901227399695,88.42074066676484,480.1736180008088,True
0,419.0,103.5,"(28, 29, 30, 31, 32, 33, 34)",[2892 3600 4397 4779 4439 3731 3067],31.078558342283273,0.87295094270576,90.08853728723443,480.1736180008088,True
0,420.0,103.75,"(28, 29, 30, 31, 32, 33, 34)",[2853 3632 4485 4777 4174 3353 2934],30.941857585139434,0.7362501855619215,75.98101914999029,480.1736180008088,True
0,421.0,104.0,"(28, 29, 30, 31, 32, 33, 34)",[2861 3679 4491 4705 4263 3586 3064],31.01892346509683,0.8133160655193166,83.93421796159346,480.1736180008088,True
0,422.0,104.25,"(28, 29, 30, 31, 32, 33, 34)",[2865 3534 4311 4717 4474 3795 3273],31.19703433565003,0.9914269360725179,102.31525980268384,480.1736180008088,True
0,423.0,104.5,"(28, 29, 30, 31, 32, 33, 34)",[2942 3693 4491 4885 4523 3799 3300],31.128610460577807,0.9230030610002942,95.25391589523036,480.1736180008088,True
0,424.0,104.75,"(28, 29, 30, 31, 32, 33, 34)",[2966 3709 4463 4793 4380 3661 3389],31.1174062903922,0.911798890814687,94.0976455320757,480.1736180008088,True
0,425.0,105.0,"(28, 29, 30, 31, 32, 33, 34)",[2907 3602 4406 4791 4408 3710 3181],31.102861664249104,0.8972542646715915,92.59664011410824,480.1736180008088,True
0,426.0,105.25,"(28, 29, 30, 31, 32, 33, 34)",[2813 3523 4286 4736 4489 3739 3192],31.174363684072553,0.9687562844950399,99.97564855988813,480.1736180008088,True
0,427.0,105.5,"(28, 29, 30, 31, 32, 33, 34)",[2813 3533 4366 4938 4739 3938 3305],31.242064696243382,1.0364572966658692,106.9623930159177,480.1736180008088,True
0,428.0,105.75,"(28, 29, 30, 31, 32, 33, 34)",[2660 3183 4114 4768 4599 3963 3422],31.438923045740307,1.2333156461627937,127.27817468400029,480.1736180008088,True
0,429.0,106.0,"(28, 29, 30, 31, 32, 33, 34)",[2692 3321 4119 4623 4569 3987 3473],31.450622678610607,1.245015279033094,128.4855767962153,480.1736180008088,True
0,430.0,106.25,"(28, 29, 30, 31, 32, 33, 34)",[2709 3299 4084 4494 4408 3981 3521],31.50284506584311,1.2972376662655982,133.87492715860975,480.1736180008088,True
0,431.0,106.5,"(28, 29, 30, 31, 32, 33, 34)",[2748 3258 4119 4692 4536 3960 3536],31.471531585668313,1.2659241860907997,130.6433760045705,480.1736180008088,True
0,432.0,106.75,"(28, 29, 30, 31, 32, 33, 34)",[2672 3237 3976 4604 4534 3882 3369],31.429990539262228,1.224383139684715,126.35634001546259,480.1736180008088,True
0,433.0,107.0,"(28, 29, 30, 31, 32, 33, 34)",[2622 3282 4132 4781 4686 3912 3168],31.311402453692722,1.1057950541152088,114.11804958468954,480.1736180008088,True
0,434.0,107.25,"(28, 29, 30, 31, 32, 33, 34)",[2633 3204 4110 4791 4657 3856 3217],31.33330249768747,1.1276950981099567,116.37813412494754,480.1736180008088,True
0,435.0,107.5,"(28, 29, 30, 31, 32, 33, 34)",[2665 3208 4073 4613 4522 3848 3264],31.362458881579094,1.1568514820015814,119.38707294256321,480.1736180008088,True
0,436.0,107.75,"(28, 29, 30, 31, 32, 33, 34)",[2534 3125 3955 4628 4587 3894 3311],31.452725809696396,1.2471184101188832,128.70261992426876,480.1736180008088,True
0,437.0,108.0,"(29, 30, 31, 32, 33, 34, 35)",[3043 3676 4389 4663 4113 3468 3375],32.037785880013445,1.8321784804359318,189.08081918098816,480.1736180008088,True
0,438.0,108.25,"(29, 30, 31, 32, 33, 34, 35)",[3011 3556 4200 4480 4062 3504 3363],32.11267995570339,1.907072556125879,196.80988779219072,480.1736180008088,True
0,439.0,108.5,"(29, 30, 31, 32, 33, 34, 35)",[2908 3632 4336 4579 4197 3599 3246],32.09231647014093,1.8867090705634162,194.70837608214455,480.1736180008088,True
0,440.0,108.75,"(29, 30, 31, 32, 33, 34, 35)",[2981 3691 4452 4557 4026 3473 3204],31.977270942922402,1.7716635433448893,182.83567767319258,480.1736180008088,True
0,441.0,109.0,"(29, 30, 31, 32, 33, 34, 35)",[3059 3630 4237 4451 4009 3457 3331],32.034271148036446,1.8286637484589328,188.71809884096186,480.1736180008088,True
0,442.0,109.25,"(29, 30, 31, 32, 33, 34, 35)",[2892 3556 4217 4364 3898 3395 3279],32.07125890736361,1.8656515077860938,192.53523560352488,480.1736180008088,True
0,443.0,109.5,"(29, 30, 31, 32, 33, 34, 35)",[2893 3444 4050 4291 3986 3441 3347],32.192414614773824,1.9868072151963112,205.0385046082593,480.1736180008088,True
0,444.0,109.75,"(29, 30, 31, 32, 33, 34, 35)",[2880 3417 4020 4289 3969 3451 3327],32.20192307692325,1.9963156773457378,206.01977790208014,480.1736180008088,True
0,445.0,110.0,"(29, 30, 31, 32, 33, 34, 35)",[2869 3458 4007 4280 4097 3604 3486],32.346846846847015,2.141239447269502,220.9759109582126,480.1736180008088,True
0,446.0,110.25,"(29, 30, 31, 32, 33, 34, 35)",[2870 3402 4017 4367 4138 3813 3645],32.52382987817925,2.3182224786017365,239.24055979169918,480.1736180008088,True
0,447.0,110.5,"(30, 31, 32, 33, 34, 35, 36)",[3227 3827 4309 4342 3904 3536 3383],32.91308473819364,2.707477338616126,279.4116613451842,480.1736180008088,True
0,448.0,110.75,"(29, 30, 31, 32, 33, 34, 35)",[2853 3362 3884 4242 4159 3702 3410],32.40267838887769,2.197070989300176,226.73772609577816,480.1736180008088,True
0,449.0,111.0,"(29, 30, 31, 32, 33, 34, 35)",[2780 3273 3937 4308 4187 3909 3623],32.63369485869239,2.428087459114874,250.578625780655,480.1736180008088,True
0,450.0,111.25,"(29, 30, 31, 32, 33, 34, 35)",[2828 3265 3952 4241 4069 3805 3594],32.587921946843245,2.3823145472657323,245.85486127782357,480.1736180008088,True
0,451.0,111.5,"(30, 31, 32, 33, 34, 35, 36)",[3357 3853 4279 4285 3956 3721 3703],33.10336134453787,2.8977539449603604,299.0482071199092,480.1736180008088,True
0,452.0,111.75,"(29, 30, 31, 32, 33, 34, 35)",[2905 3412 3955 4329 4241 3996 4000],32.963341916248915,2.757734516671402,284.5982021204886,480.1736180008088,True
0,453.0,112.0,"(29, 30, 31, 32, 33, 34, 35)",[2904 3402 3910 4271 4244 3936 3756],32.71998544748982,2.514378047912306,259.48381454455,480.1736180008088,True
0,454.0,112.25,"(29, 30, 31, 32, 33, 34, 35)",[3057 3546 4170 4379 4082 3770 3676],32.386371558034334,2.180764158456821,225.0548611527439,480.1736180008088,True
0,455.0,112.5,"(29, 30, 31, 32, 33, 34, 35)",[2998 3602 4253 4472 4144 3725 3618],32.299579957995974,2.0939725584184607,216.09796802878515,480.1736180008088,True
0,456.0,112.75,"(29, 30, 31, 32, 33, 34, 35)",[3146 3787 4319 4418 4053 3640 3517],32.08756465744768,1.881957257870166,194.21798901220114,480.1736180008088,True
0,457.0,113.0,"(29, 30, 31, 32, 33, 34, 35)",[3118 3748 4346 4418 3961 3593 3580],32.11386356146343,1.9082561618859195,196.93203590662688,480.1736180008088,True
0,458.0,113.25,"(29, 30, 31, 32, 33, 34, 35)",[2940 3520 4140 4290 3949 3602 3563],32.31003141831257,2.104424018735056,217.1765587334578,480.1736180008088,True
0,459.0,113.5,"(29, 30, 31, 32, 33, 34, 35)",[2948 3557 4075 4200 3898 3512 3459],32.21867802855844,2.0130706289809304,207.74888891083202,480.1736180008088,True
0,460.0,113.75,"(29, 30, 31, 32, 33, 34, 35)",[3147 3725 4247 4297 3855 3422 3314],31.918870388508196,1.7132629889306834,176.80874045764654,480.1736180008088,True
0,461.0,114.0,"(29, 30, 31, 32, 33, 34, 35)",[3232 3859 4358 4378 3885 3381 3279],31.800536857320054,1.5949294577425412,164.59672003903026,480.1736180008088,True
