,timepoint,time (s),index range around maximum,values range around maximum,max parabola,deviation (pixel),deviation (nm),threshold (nm),thresholded deviation
0,374.0,92.25,"(15, 16, 17, 18, 19, 20, 21)",[2403 2901 3761 4064 3378 2238 1387],17.618891203332787,0.33743762488413154,34.823562888042375,418.04051352186065,True
0,375.0,92.5,"(15, 16, 17, 18, 19, 20, 21)",[2402 2893 3628 4056 3494 2361 1454],17.668869470234835,0.38741589178617986,39.98132003233376,418.04051352186065,True
0,376.0,92.75,"(15, 16, 17, 18, 19, 20, 21)",[2377 2903 3577 3985 3618 2531 1492],17.72293729372936,0.44148371528070385,45.56111941696864,418.04051352186065,True
0,377.0,93.0,"(15, 16, 17, 18, 19, 20, 21)",[2381 2903 3574 4171 3885 2718 1571],17.80656442671363,0.5251108482649762,54.191439540945545,418.04051352186065,True
0,378.0,93.25,"(15, 16, 17, 18, 19, 20, 21)",[2359 2890 3647 4252 3941 2703 1592],17.821576659839124,0.5401230813904689,55.740701999496395,418.04051352186065,True
0,379.0,93.5,"(15, 16, 17, 18, 19, 20, 21)",[2393 2991 3799 4416 4021 2769 1784],17.848139730223817,0.566686151775162,58.48201086319672,418.04051352186065,True
0,380.0,93.75,"(15, 16, 17, 18, 19, 20, 21)",[2433 2988 3788 4469 4079 2779 1722],17.83624770553569,0.5547941270870353,57.25475391538205,418.04051352186065,True
0,381.0,94.0,"(15, 16, 17, 18, 19, 20, 21)",[2502 3038 3781 4236 3772 2631 1640],17.729344201556113,0.4478906231074582,46.22231230468969,418.04051352186065,True
0,382.0,94.25,"(15, 16, 17, 18, 19, 20, 21)",[2532 3110 3924 4423 3897 2674 1626],17.73358703658236,0.4521334581337051,46.66017287939837,418.04051352186065,True
0,383.0,94.5,"(15, 16, 17, 18, 19, 20, 21)",[2462 2956 3766 4251 3752 2588 1623],17.74387184445721,0.4624182660085552,47.721565052082894,418.04051352186065,True
0,384.0,94.75,"(15, 16, 17, 18, 19, 20, 21)",[2340 2866 3578 4003 3623 2556 1609],17.767655288192486,0.48620170974383115,50.17601644556338,418.04051352186065,True
0,385.0,95.0,"(15, 16, 17, 18, 19, 20, 21)",[2292 2738 3477 4100 3770 2644 1694],17.860880786337916,0.5794272078892604,59.79688785417167,418.04051352186065,True
0,386.0,95.25,"(15, 16, 17, 18, 19, 20, 21)",[2325 2691 3444 4060 3812 2870 1924],17.95731670941955,0.675863130970896,69.74907511619647,418.04051352186065,True
0,387.0,95.5,"(15, 16, 17, 18, 19, 20, 21)",[2387 2933 3811 4218 3692 2570 1678],17.766057934508808,0.48460435606015295,50.01116954540778,418.04051352186065,True
0,388.0,95.75,"(15, 16, 17, 18, 19, 20, 21)",[2523 3061 3866 4284 3572 2387 1554],17.642092840283233,0.36063926183457795,37.21797182132845,418.04051352186065,True
0,389.0,96.0,"(15, 16, 17, 18, 19, 20, 21)",[2470 2985 3724 4104 3611 2490 1549],17.683564334824826,0.402110756376171,41.497830058020845,418.04051352186065,True
0,390.0,96.25,"(15, 16, 17, 18, 19, 20, 21)",[2473 3013 3749 4265 3829 2633 1638],17.751676282551056,0.47022270410240097,48.52698306336778,418.04051352186065,True
0,391.0,96.5,"(15, 16, 17, 18, 19, 20, 21)",[2452 2935 3715 4112 3629 2609 1708],17.74802036199094,0.46656678354228376,48.149692061563684,418.04051352186065,True
0,392.0,96.75,"(15, 16, 17, 18, 19, 20, 21)",[2517 3000 3764 4241 3766 2601 1603],17.720006331117435,0.43855275266878024,45.258644075418125,418.04051352186065,True
0,393.0,97.0,"(15, 16, 17, 18, 19, 20, 21)",[2446 2917 3543 4048 3635 2552 1639],17.734784116525045,0.4533305380763899,46.78371152948343,418.04051352186065,True
0,394.0,97.25,"(15, 16, 17, 18, 19, 20, 21)",[2466 3012 3753 4163 3563 2387 1527],17.657338341829877,0.37588476338122234,38.791307580942146,418.04051352186065,True
0,395.0,97.5,"(15, 16, 17, 18, 19, 20, 21)",[2473 2929 3648 4214 3740 2564 1647],17.746254071661223,0.464800493212568,47.967410899537015,418.04051352186065,True
0,396.0,97.75,"(15, 16, 17, 18, 19, 20, 21)",[2272 2768 3420 3930 3597 2533 1572],17.795481738932246,0.5140281604835906,53.04770616190655,418.04051352186065,True
0,397.0,98.0,"(15, 16, 17, 18, 19, 20, 21)",[2473 2988 3623 3939 3429 2302 1454],17.598628234068403,0.31717465561974834,32.732424459958025,418.04051352186065,True
0,398.0,98.25,"(15, 16, 17, 18, 19, 20, 21)",[2592 3062 3702 3944 3272 2170 1442],17.485963213939964,0.20450963549130918,21.105394382703107,418.04051352186065,True
0,399.0,98.5,"(15, 16, 17, 18, 19, 20, 21)",[2614 3094 3672 3851 3182 2079 1351],17.413698036057227,0.1322444576085715,13.64762802520458,418.04051352186065,True
0,400.0,98.75,"(15, 16, 17, 18, 19, 20, 21)",[2647 3193 3880 3938 3118 2038 1315],17.373996221067532,0.09254264261887712,9.550400718268119,418.04051352186065,True
0,401.0,99.0,"(15, 16, 17, 18, 19, 20, 21)",[2578 3171 3982 4184 3302 2052 1304],17.472833455000508,0.19137987655185285,19.750403260151213,418.04051352186065,True
0,402.0,99.25,"(15, 16, 17, 18, 19, 20, 21)",[2713 3299 3945 3978 3099 1912 1181],17.298736770228725,0.017283191780069984,1.7836253917032225,418.04051352186065,True
0,403.0,99.5,"(15, 16, 17, 18, 19, 20, 21)",[2753 3283 4054 4105 3079 1857 1224],17.296252927400456,0.014799348951800795,1.527292811825842,418.04051352186065,True
0,404.0,99.75,"(15, 16, 17, 18, 19, 20, 21)",[2744 3389 4125 4139 3142 1903 1182],17.30787098841244,0.026417409963784166,2.726276708262526,418.04051352186065,True
0,405.0,100.0,"(15, 16, 17, 18, 19, 20, 21)",[2650 3255 3928 3968 3095 1920 1209],17.334750085005087,0.05329650655643192,5.5001994766237745,418.04051352186065,True
0,406.0,100.25,"(14, 15, 16, 17, 18, 19, 20)",[2277 2710 3417 4050 3929 3005 1919],17.002433653957617,-0.2790199244910383,-28.794856207475153,418.04051352186065,True
0,407.0,100.5,"(14, 15, 16, 17, 18, 19, 20)",[2281 2708 3396 4113 4061 3069 1907],17.022227814125177,-0.2592257643234781,-26.75209887818294,418.04051352186065,True
0,408.0,100.75,"(14, 15, 16, 17, 18, 19, 20)",[2395 2831 3537 4191 3856 2794 1758],16.862526130487435,-0.41892744796122017,-43.23331262959792,418.04051352186065,True
0,409.0,101.0,"(14, 15, 16, 17, 18, 19, 20)",[2361 2960 3674 4289 4137 2902 1673],16.87386747637008,-0.40758610207857515,-42.06288573450895,418.04051352186065,True
0,410.0,101.25,"(14, 15, 16, 17, 18, 19, 20)",[2332 2904 3798 4393 4041 2872 1714],16.879548396375696,-0.40190518207295867,-41.47661478992933,418.04051352186065,True
0,411.0,101.5,"(14, 15, 16, 17, 18, 19, 20)",[2463 2964 3729 4381 4112 2881 1687],16.843991722914755,-0.4374618555339005,-45.14606349109853,418.04051352186065,True
0,412.0,101.75,"(14, 15, 16, 17, 18, 19, 20)",[2557 3089 4007 4594 4056 2756 1607],16.76084157277539,-0.5206120056732644,-53.727158985480884,418.04051352186065,True
0,413.0,102.0,"(14, 15, 16, 17, 18, 19, 20)",[2575 3230 4080 4621 4103 2730 1605],16.736569827858883,-0.5448837505897721,-56.232003060864486,418.04051352186065,True
0,414.0,102.25,"(14, 15, 16, 17, 18, 19, 20)",[2652 3254 4057 4504 3912 2654 1624],16.676605169644198,-0.6048484088044574,-62.42035578862001,418.04051352186065,True
0,415.0,102.5,"(14, 15, 16, 17, 18, 19, 20)",[2582 3177 3891 4414 3925 2595 1515],16.684926524079767,-0.5965270543688881,-61.56159201086925,418.04051352186065,True
0,416.0,102.75,"(14, 15, 16, 17, 18, 19, 20)",[2623 3280 4175 4645 3893 2600 1591],16.672699640784785,-0.6087539376638702,-62.8234063669114,418.04051352186065,True
0,417.0,103.0,"(14, 15, 16, 17, 18, 19, 20)",[2613 3202 4033 4448 3832 2525 1513],16.649154502095715,-0.6322990763529397,-65.25326467962337,418.04051352186065,True
0,418.0,103.25,"(14, 15, 16, 17, 18, 19, 20)",[2615 3206 4032 4458 3717 2450 1489],16.620239311250582,-0.6612142671980727,-68.23731237484111,418.04051352186065,True
0,419.0,103.5,"(14, 15, 16, 17, 18, 19, 20)",[2545 3128 3945 4373 3698 2429 1503],16.645384272335406,-0.6360693061132494,-65.64235239088734,418.04051352186065,True
0,420.0,103.75,"(14, 15, 16, 17, 18, 19, 20)",[2563 3186 3898 4218 3534 2308 1379],16.562750539623842,-0.7187030388248132,-74.17015360672073,418.04051352186065,True
0,421.0,104.0,"(14, 15, 16, 17, 18, 19, 20)",[2526 3184 3818 3980 3274 2150 1331],16.481017251968108,-0.800436326480547,-82.60502889279245,418.04051352186065,True
0,422.0,104.25,"(14, 15, 16, 17, 18, 19, 20)",[2575 3094 3887 4196 3445 2268 1401],16.55428571428576,-0.7271678641628938,-75.04372358161064,418.04051352186065,True
0,423.0,104.5,"(14, 15, 16, 17, 18, 19, 20)",[2597 3229 3913 4263 3641 2354 1408],16.574203870181357,-0.7072497082672982,-72.98816989318517,418.04051352186065,True
0,424.0,104.75,"(14, 15, 16, 17, 18, 19, 20)",[2703 3440 4085 4354 3618 2326 1456],16.51069437404971,-0.7707592043989457,-79.5423498939712,418.04051352186065,True
0,425.0,105.0,"(14, 15, 16, 17, 18, 19, 20)",[2484 3110 3858 4330 3806 2512 1545],16.697649625626056,-0.5838039528225991,-60.24856793129223,418.04051352186065,True
0,426.0,105.25,"(14, 15, 16, 17, 18, 19, 20)",[2435 2970 3888 4448 3924 2605 1550],16.764188142515174,-0.5172654359334814,-53.38179298833528,418.04051352186065,True
0,427.0,105.5,"(14, 15, 16, 17, 18, 19, 20)",[2409 3040 3873 4338 3813 2576 1578],16.744981684981724,-0.5364718934669312,-55.36389940578731,418.04051352186065,True
0,428.0,105.75,"(14, 15, 16, 17, 18, 19, 20)",[2515 3069 3740 4434 4020 2767 1713],16.793972630307948,-0.48748094814070697,-50.30803384812096,418.04051352186065,True
0,429.0,106.0,"(14, 15, 16, 17, 18, 19, 20)",[2710 3254 3997 4415 3812 2514 1517],16.605753809141984,-0.6756997693066715,-69.7322161924485,418.04051352186065,True
0,430.0,106.25,"(14, 15, 16, 17, 18, 19, 20)",[2924 3652 4337 4402 3660 2404 1466],16.423863809863132,-0.8575897685855232,-88.503264118026,418.04051352186065,True
0,431.0,106.5,"(14, 15, 16, 17, 18, 19, 20)",[2964 3588 4233 4442 3573 2306 1386],16.385830417781477,-0.8956231606671778,-92.42831018085275,418.04051352186065,True
0,432.0,106.75,"(14, 15, 16, 17, 18, 19, 20)",[2816 3520 4261 4326 3544 2373 1515],16.455990348300507,-0.8254632301481486,-85.18780535128893,418.04051352186065,True
0,433.0,107.0,"(13, 14, 15, 16, 17, 18, 19)",[2503 2819 3471 4141 4013 3123 2109],15.996991727249947,-1.2844618511987083,-132.55646304370669,418.04051352186065,True
0,434.0,107.25,"(13, 14, 15, 16, 17, 18, 19)",[2422 2868 3545 4016 3933 3027 1901],15.92385831901914,-1.357595259429516,-140.10383077312605,418.04051352186065,True
0,435.0,107.5,"(13, 14, 15, 16, 17, 18, 19)",[2476 2952 3471 3997 3842 2880 1853],15.848728657413103,-1.4327249210355522,-147.85721185086896,418.04051352186065,True
0,436.0,107.75,"(13, 14, 15, 16, 17, 18, 19)",[2426 2869 3565 4263 3977 2920 1940],15.92066337965039,-1.3607901987982647,-140.4335485159809,418.04051352186065,True
0,437.0,108.0,"(13, 14, 15, 16, 17, 18, 19)",[2441 2893 3554 4156 4044 3051 1967],15.9468293244332,-1.3346242540154556,-137.73322301439504,418.04051352186065,True
0,438.0,108.25,"(13, 14, 15, 16, 17, 18, 19)",[2526 3031 3708 4207 3899 2836 1798],15.801736091852028,-1.479717486596627,-152.7068446167719,418.04051352186065,True
0,439.0,108.5,"(13, 14, 15, 16, 17, 18, 19)",[2648 3173 3868 4309 3872 2736 1761],15.712318722502864,-1.5691348559457907,-161.9347171336056,418.04051352186065,True
0,440.0,108.75,"(13, 14, 15, 16, 17, 18, 19)",[2685 3126 3759 4184 3771 2632 1694],15.660174401927614,-1.6212791765210408,-167.3160110169714,418.04051352186065,True
0,441.0,109.0,"(13, 14, 15, 16, 17, 18, 19)",[2600 3106 3656 4148 3863 2781 1783],15.748114192874567,-1.533339385574088,-158.24062459124588,418.04051352186065,True
0,442.0,109.25,"(13, 14, 15, 16, 17, 18, 19)",[2632 3231 4005 4564 4229 2959 1800],15.796903548418124,-1.4845500300305314,-153.20556309915085,418.04051352186065,True
0,443.0,109.5,"(13, 14, 15, 16, 17, 18, 19)",[2561 3190 3973 4554 4192 2946 1839],15.823644440152588,-1.4578091382960672,-150.44590307215412,418.04051352186065,True
0,444.0,109.75,"(13, 14, 15, 16, 17, 18, 19)",[2655 3115 3799 4361 4197 3135 1956],15.864586167491986,-1.4168674109566695,-146.22071681072828,418.04051352186065,True
0,445.0,110.0,"(13, 14, 15, 16, 17, 18, 19)",[2574 3051 3864 4524 4131 3007 1947],15.86891558841652,-1.4125379900321349,-145.77392057131632,418.04051352186065,True
0,446.0,110.25,"(13, 14, 15, 16, 17, 18, 19)",[2569 3184 3885 4290 3941 2776 1735],15.7440631865258,-1.5373903919228553,-158.65868844643865,418.04051352186065,True
0,447.0,110.5,"(13, 14, 15, 16, 17, 18, 19)",[2560 3174 3983 4439 3934 2703 1657],15.728234257173648,-1.553219321275007,-160.2922339555807,418.04051352186065,True
0,448.0,110.75,"(13, 14, 15, 16, 17, 18, 19)",[2669 3286 3905 4390 3955 2708 1704],15.68863813229574,-1.5928154461529154,-164.37855404298088,418.04051352186065,True
0,449.0,111.0,"(13, 14, 15, 16, 17, 18, 19)",[2592 3161 3971 4482 3968 2764 1707],15.744296296296305,-1.53715728215235,-158.63463151812252,418.04051352186065,True
0,450.0,111.25,"(13, 14, 15, 16, 17, 18, 19)",[2626 3137 3871 4476 4154 2878 1753],15.786845249950218,-1.4946083284984368,-154.24357950103868,418.04051352186065,True
0,451.0,111.5,"(13, 14, 15, 16, 17, 18, 19)",[2661 3210 3937 4397 3952 2798 1716],15.717811048012404,-1.5636425304362511,-161.3679091410211,418.04051352186065,True
0,452.0,111.75,"(13, 14, 15, 16, 17, 18, 19)",[2817 3337 4184 4585 3906 2641 1624],15.614138691497196,-1.6673148869514591,-172.0668963333906,418.04051352186065,True
0,453.0,112.0,"(13, 14, 15, 16, 17, 18, 19)",[2714 3272 4100 4540 4024 2699 1631],15.677680588263575,-1.60377299018508,-165.50937258710024,418.04051352186065,True
0,454.0,112.25,"(13, 14, 15, 16, 17, 18, 19)",[2855 3424 4113 4483 3877 2559 1637],15.56640263347394,-1.715050944974715,-176.9932575213906,418.04051352186065,True
0,455.0,112.5,"(13, 14, 15, 16, 17, 18, 19)",[2932 3487 4228 4352 3599 2439 1560],15.443187367735652,-1.8382662107130034,-189.70907294558197,418.04051352186065,True
0,456.0,112.75,"(12, 13, 14, 15, 16, 17, 18)",[2558 2963 3753 4290 4243 3401 2172],15.017830609212485,-2.2636229692361702,-233.60589042517276,418.04051352186065,True
0,457.0,113.0,"(12, 13, 14, 15, 16, 17, 18)",[2638 3149 3765 4265 4155 3274 2118],14.919014084507046,-2.3624394939416096,-243.80375577477412,418.04051352186065,True
0,458.0,113.25,"(12, 13, 14, 15, 16, 17, 18)",[2645 3117 3703 4328 4266 3248 2161],14.945284775146902,-2.336168803301753,-241.0926205007409,418.04051352186065,True
0,459.0,113.5,"(12, 13, 14, 15, 16, 17, 18)",[2786 3207 3818 4435 4418 3543 2394],15.008701957940541,-2.2727516205081137,-234.54796723643733,418.04051352186065,True
0,460.0,113.75,"(13, 14, 15, 16, 17, 18, 19)",[3227 3723 4342 4441 3482 2263 1473],15.235284167794335,-2.0461694106543202,-211.16468317952587,418.04051352186065,True
0,461.0,114.0,"(12, 13, 14, 15, 16, 17, 18)",[2712 3251 3876 4406 4336 3373 2094],14.905375754251244,-2.376077824197411,-245.21123145717283,418.04051352186065,True
0,462.0,114.25,"(12, 13, 14, 15, 16, 17, 18)",[2676 3114 3801 4308 4170 3317 2153],14.929941176470594,-2.351512401978061,-242.67607988413593,418.04051352186065,True
0,463.0,114.5,"(12, 13, 14, 15, 16, 17, 18)",[2626 3076 3790 4439 4264 3264 2111],14.942823451982678,-2.3386301264659775,-241.34662905128886,418.04051352186065,True
0,464.0,114.75,"(12, 13, 14, 15, 16, 17, 18)",[2674 3041 3647 4332 4282 3327 2181],14.975771971496442,-2.305681606952213,-237.94634183746834,418.04051352186065,True
0,465.0,115.0,"(12, 13, 14, 15, 16, 17, 18)",[2656 3095 3710 4284 4173 3213 2070],14.907403089478297,-2.374050488970358,-245.00201046174095,418.04051352186065,True
0,466.0,115.25,"(13, 14, 15, 16, 17, 18, 19)",[2941 3536 4251 4295 3439 2227 1434],15.350938775510226,-1.9305148029384291,-199.2291276632459,418.04051352186065,True
0,467.0,115.5,"(13, 14, 15, 16, 17, 18, 19)",[2911 3442 4231 4364 3468 2309 1464],15.408127208480582,-1.8733263699680727,-193.3272813807051,418.04051352186065,True
0,468.0,115.75,"(12, 13, 14, 15, 16, 17, 18)",[2474 2877 3580 4267 4171 3264 2247],15.061378320172292,-2.2200752582763634,-229.1117666541207,418.04051352186065,True
0,469.0,116.0,"(12, 13, 14, 15, 16, 17, 18)",[2623 3145 3752 4374 4109 2989 1927],14.8328059359485,-2.4486476425001555,-252.70043670601606,418.04051352186065,True
0,470.0,116.25,"(12, 13, 14, 15, 16, 17, 18)",[2563 3094 3808 4267 3888 2793 1821],14.77396358850626,-2.5074899899423944,-258.7729669620551,418.04051352186065,True
0,471.0,116.5,"(12, 13, 14, 15, 16, 17, 18)",[2769 3373 4111 4471 3936 2809 1781],14.667937743190668,-2.613515835257987,-269.71483419862426,418.04051352186065,True
0,472.0,116.75,"(12, 13, 14, 15, 16, 17, 18)",[2946 3505 4215 4544 3984 2889 1887],14.625967325881348,-2.6554862525673073,-274.04618126494614,418.04051352186065,True
0,473.0,117.0,"(12, 13, 14, 15, 16, 17, 18)",[2728 3275 4064 4514 4101 3013 1999],14.78795728483824,-2.4934962936104146,-257.32881750059477,418.04051352186065,True
0,474.0,117.25,"(12, 13, 14, 15, 16, 17, 18)",[2818 3386 4041 4495 4112 3005 1912],14.72784608015329,-2.5536074982953654,-263.5322938240817,418.04051352186065,True
0,475.0,117.5,"(12, 13, 14, 15, 16, 17, 18)",[2660 3176 3939 4527 4400 3426 2205],14.96776595744682,-2.3136876210018347,-238.77256248738934,418.04051352186065,True
0,476.0,117.75,"(12, 13, 14, 15, 16, 17, 18)",[2635 3204 4012 4550 4348 3357 2140],14.934836382375687,-2.346617196072968,-242.17089463473027,418.04051352186065,True
0,477.0,118.0,"(12, 13, 14, 15, 16, 17, 18)",[2715 3228 3927 4501 4409 3480 2313],14.981535362578343,-2.2999182158703118,-237.35155987781616,418.04051352186065,True
0,478.0,118.25,"(12, 13, 14, 15, 16, 17, 18)",[2722 3313 4074 4614 4388 3395 2278],14.932013586668086,-2.349439991780569,-242.46220715175474,418.04051352186065,True
0,479.0,118.5,"(12, 13, 14, 15, 16, 17, 18)",[2817 3430 4183 4608 4295 3235 2140],14.818484356165825,-2.4629692222828297,-254.17842373958806,418.04051352186065,True
0,480.0,118.75,"(12, 13, 14, 15, 16, 17, 18)",[2776 3221 3905 4392 4204 3262 2115],14.862213302752302,-2.419240275696353,-249.66559645186365,418.04051352186065,True
0,481.0,119.0,"(12, 13, 14, 15, 16, 17, 18)",[2742 3171 3922 4434 4226 3228 2063],14.866235196915456,-2.415218381533199,-249.25053697422615,418.04051352186065,True
0,482.0,119.25,"(12, 13, 14, 15, 16, 17, 18)",[2799 3253 3814 4478 4432 3365 2188],14.916088060965295,-2.36536551748336,-244.10572140428275,418.04051352186065,True
0,483.0,119.5,"(12, 13, 14, 15, 16, 17, 18)",[2688 3102 3708 4317 4300 3508 2397],15.05019852524107,-2.231255053207585,-230.26552149102278,418.04051352186065,True
0,484.0,119.75,"(13, 14, 15, 16, 17, 18, 19)",[2983 3555 4298 4394 3492 2403 1561],15.3929551190607,-1.8884984593879555,-194.893041008837,418.04051352186065,True
0,485.0,120.0,"(13, 14, 15, 16, 17, 18, 19)",[3006 3569 4164 4233 3460 2303 1487],15.325826172212947,-1.955627406235708,-201.82074832352507,418.04051352186065,True
0,486.0,120.25,"(13, 14, 15, 16, 17, 18, 19)",[3023 3702 4287 4336 3561 2388 1494],15.349205048352752,-1.9322485300959027,-199.40804830589715,418.04051352186065,True
0,487.0,120.5,"(13, 14, 15, 16, 17, 18, 19)",[2842 3421 3990 4189 3594 2427 1553],15.465208464039257,-1.8162451144093978,-187.43649580704985,418.04051352186065,True
0,488.0,120.75,"(13, 14, 15, 16, 17, 18, 19)",[2844 3444 4175 4413 3753 2601 1654],15.550459199831113,-1.7309943786175417,-178.6386198733303,418.04051352186065,True
0,489.0,121.0,"(13, 14, 15, 16, 17, 18, 19)",[2782 3287 3898 4359 3917 2736 1742],15.654756037456895,-1.62669754099176,-167.8751862303496,418.04051352186065,True
0,490.0,121.25,"(13, 14, 15, 16, 17, 18, 19)",[2754 3323 3939 4240 3671 2646 1702],15.590691033695046,-1.6907625447536088,-174.48669461857241,418.04051352186065,True
0,491.0,121.5,"(13, 14, 15, 16, 17, 18, 19)",[2856 3445 4053 4422 3873 2695 1734],15.591218405703192,-1.6902351727454636,-174.43226982733185,418.04051352186065,True
0,492.0,121.75,"(13, 14, 15, 16, 17, 18, 19)",[2774 3307 4005 4448 3823 2625 1733],15.626300624299677,-1.6551529541489778,-170.8117848681745,418.04051352186065,True
0,493.0,122.0,"(13, 14, 15, 16, 17, 18, 19)",[2553 3122 4004 4448 3872 2723 1730],15.745138715321184,-1.5363148631274708,-158.54769387475497,418.04051352186065,True
0,494.0,122.25,"(13, 14, 15, 16, 17, 18, 19)",[2310 2784 3462 4159 4122 3116 1982],16.02844712182062,-1.253006456628036,-129.3102663240133,418.04051352186065,True
0,495.0,122.5,"(14, 15, 16, 17, 18, 19, 20)",[2753 3482 4278 4311 3229 1993 1272],16.353105906313687,-0.9283476721349686,-95.80547976432877,418.04051352186065,True
0,496.0,122.75,"(14, 15, 16, 17, 18, 19, 20)",[2606 3376 4314 4351 3256 2055 1318],16.446374548648425,-0.8350790298002302,-86.18015587538376,418.04051352186065,True
0,497.0,123.0,"(14, 15, 16, 17, 18, 19, 20)",[2696 3431 4239 4411 3319 2036 1308],16.41812001182387,-0.8633335666247852,-89.09602407567783,418.04051352186065,True
0,498.0,123.25,"(14, 15, 16, 17, 18, 19, 20)",[2590 3273 4030 4286 3335 2051 1281],16.46695835847922,-0.8144952199694337,-84.05590670084557,418.04051352186065,True
0,499.0,123.5,"(13, 14, 15, 16, 17, 18, 19)",[2260 2766 3488 4221 4131 3128 1975],16.041365937735648,-1.240087640713007,-127.97704452158231,418.04051352186065,True
0,500.0,123.75,"(13, 14, 15, 16, 17, 18, 19)",[2198 2741 3628 4252 4045 2979 1831],15.984307413741078,-1.297146164707577,-133.86548419782196,418.04051352186065,True
0,501.0,124.0,"(13, 14, 15, 16, 17, 18, 19)",[2223 2770 3491 4261 4206 3022 1827],16.00233844606488,-1.279115132383776,-132.00468166200568,418.04051352186065,True
0,502.0,124.25,"(13, 14, 15, 16, 17, 18, 19)",[2370 2836 3482 4016 3777 2697 1656],15.820027101801143,-1.461426476647512,-150.81921239002324,418.04051352186065,True
0,503.0,124.5,"(13, 14, 15, 16, 17, 18, 19)",[2355 2795 3423 3934 3630 2685 1689],15.819100449775119,-1.462353128673536,-150.91484287910893,418.04051352186065,True
0,504.0,124.75,"(13, 14, 15, 16, 17, 18, 19)",[2515 2971 3579 4141 3961 2866 1736],15.818868871660449,-1.4625847067882063,-150.9387417405429,418.04051352186065,True
0,505.0,125.0,"(13, 14, 15, 16, 17, 18, 19)",[2373 2883 3535 4164 4005 2890 1820],15.903746381956209,-1.3777071964924463,-142.17938267802046,418.04051352186065,True
0,506.0,125.25,"(13, 14, 15, 16, 17, 18, 19)",[2345 2890 3513 4181 4013 2919 1825],15.91854541513116,-1.3629081633174955,-140.65212245436553,418.04051352186065,True
0,507.0,125.5,"(13, 14, 15, 16, 17, 18, 19)",[2360 2854 3424 3968 3847 2890 1829],15.901612903225814,-1.379840675222841,-142.3995576829972,418.04051352186065,True
0,508.0,125.75,"(13, 14, 15, 16, 17, 18, 19)",[2331 2809 3484 4028 3798 2819 1769],15.883835490892434,-1.3976180875562214,-144.23418663580205,418.04051352186065,True
0,509.0,126.0,"(13, 14, 15, 16, 17, 18, 19)",[2461 2994 3748 4208 3812 2728 1722],15.783432811743841,-1.4980207667048138,-154.59574312393678,418.04051352186065,True
0,510.0,126.25,"(13, 14, 15, 16, 17, 18, 19)",[2686 3168 3759 4225 3829 2651 1674],15.664128974473813,-1.6173246039748417,-166.90789913020365,418.04051352186065,True
0,511.0,126.5,"(13, 14, 15, 16, 17, 18, 19)",[2632 3212 3863 4128 3670 2576 1616],15.621201947288922,-1.660251631159733,-171.33796833568445,418.04051352186065,True
0,512.0,126.75,"(13, 14, 15, 16, 17, 18, 19)",[2811 3352 3948 4136 3431 2296 1462],15.421690921690942,-1.859762656757713,-191.927506177396,418.04051352186065,True
0,513.0,127.0,"(13, 14, 15, 16, 17, 18, 19)",[2889 3397 3936 3986 3226 2170 1438],15.286134852801545,-1.9953187256471097,-205.9168924867817,418.04051352186065,True
0,514.0,127.25,"(13, 14, 15, 16, 17, 18, 19)",[2687 3213 3725 3847 3162 2160 1453],15.3773861489348,-1.904067429513855,-196.49975872582985,418.04051352186065,True
0,515.0,127.5,"(12, 13, 14, 15, 16, 17, 18)",[2299 2665 3247 3713 3684 3013 2076],15.05054466230938,-2.230908916139276,-230.22980014557325,418.04051352186065,True
0,516.0,127.75,"(12, 13, 14, 15, 16, 17, 18)",[2546 2964 3431 3754 3547 2758 1825],14.738311457963828,-2.543142120484827,-262.45226683403416,418.04051352186065,True
0,517.0,128.0,"(12, 13, 14, 15, 16, 17, 18)",[2672 3029 3488 3852 3609 2731 1810],14.678668906151596,-2.6027846722970587,-268.60737818105645,418.04051352186065,True
0,518.0,128.25,"(12, 13, 14, 15, 16, 17, 18)",[2753 3109 3611 4021 3766 2817 1920],14.704242424242432,-2.577211154206223,-265.96819111408223,418.04051352186065,True
0,519.0,128.5,"(12, 13, 14, 15, 16, 17, 18)",[2878 3278 3729 4064 3706 2725 1831],14.573454981353235,-2.70799859709542,-279.46545522024735,418.04051352186065,True
0,520.0,128.75,"(12, 13, 14, 15, 16, 17, 18)",[2905 3289 3669 3954 3710 2784 1802],14.554931335830226,-2.7265222426184295,-281.37709543822194,418.04051352186065,True
0,521.0,129.0,"(12, 13, 14, 15, 16, 17, 18)",[2802 3172 3609 3949 3785 2944 1922],14.694943585457594,-2.5865099929910613,-266.9278312766775,418.04051352186065,True
0,522.0,129.25,"(12, 13, 14, 15, 16, 17, 18)",[2846 3218 3673 3971 3694 2795 1907],14.615822784810137,-2.6656307936385186,-275.0930979034951,418.04051352186065,True
0,523.0,129.5,"(12, 13, 14, 15, 16, 17, 18)",[2799 3256 3779 4036 3689 2756 1895],14.621766812574624,-2.6596867658740315,-274.47967423820006,418.04051352186065,True
0,524.0,129.75,"(12, 13, 14, 15, 16, 17, 18)",[2778 3218 3747 4159 3901 2936 1914],14.720657568238224,-2.5607960102104315,-264.27414825371653,418.04051352186065,True
0,525.0,130.0,"(12, 13, 14, 15, 16, 17, 18)",[2790 3211 3701 4029 3895 3033 2027],14.751906336459953,-2.529547241988702,-261.049275373234,418.04051352186065,True
